HG02274,PEL47,AMR,PEL,"Peruvian in Lima, Peru",male
HG02275,PEL47,AMR,PEL,"Peruvian in Lima, Peru",female
HG02277,PEL48,AMR,PEL,"Peruvian in Lima, Peru",male
HG02278,PEL48,AMR,PEL,"Peruvian in Lima, Peru",female
HG02285,PEL49,AMR,PEL,"Peruvian in Lima, Peru",male
HG02286,PEL49,AMR,PEL,"Peruvian in Lima, Peru",female
HG02291,PEL51,AMR,PEL,"Peruvian in Lima, Peru",male
HG02292,PEL51,AMR,PEL,"Peruvian in Lima, Peru",female
HG02298,PEL52,AMR,PEL,"Peruvian in Lima, Peru",female
HG02299,PEL52,AMR,PEL,"Peruvian in Lima, Peru",male
HG02301,PEL53,AMR,PEL,"Peruvian in Lima, Peru",female
HG02302,PEL53,AMR,PEL,"Peruvian in Lima, Peru",male
HG02304,PEL54,AMR,PEL,"Peruvian in Lima, Peru",male
HG02312,PEL55,AMR,PEL,"Peruvian in Lima, Peru",female
HG02345,PEL56,AMR,PEL,"Peruvian in Lima, Peru",female
HG02348,PEL57,AMR,PEL,"Peruvian in Lima, Peru",female
HG02425,PEL59,AMR,PEL,"Peruvian in Lima, Peru",female
NA19648,m001,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19649,m001,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19651,m005,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19652,m005,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19654,m006,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19655,m006,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19657,m007,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19658,m007,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19660,m008,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19661,m008,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19663,m012,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19664,m012,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19669,m002,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19670,m002,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19672,,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19675,m004,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19676,m004,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19678,m009,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19679,m009,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19681,m010,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19682,m010,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19684,m011,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19685,m011,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19716,m014,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19717,m014,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19719,m015,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19720,m015,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19722,m016,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19723,m016,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19725,m017,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19726,m017,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19728,m018,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19729,m018,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19731,m019,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19732,m019,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19734,,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19735,,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19737,,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19738,,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19740,,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19741,,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19746,m023,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19747,m023,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19749,m024,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19750,m024,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19752,,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19753,,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19755,m026,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19756,m026,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19758,m027,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19759,m027,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19761,m028,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19762,m028,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19764,,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19770,m031,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19771,m031,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19773,m033,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19774,m033,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19776,m034,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19777,m034,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19779,m035,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19780,m035,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19782,m036,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19783,m036,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19785,m032,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19786,m032,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19788,m037,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19789,m037,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19792,,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
NA19794,m039,AMR,MXL,"Mexican Ancestry in Los Angeles, California",female
NA19795,m039,AMR,MXL,"Mexican Ancestry in Los Angeles, California",male
